Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_group,montly_income_per_year_at_company,Experience_Internal,stagnation_in_role,JobRole_Department
43,0,Travel_Rarely,920,Research & Development,3,3 - Bachelor,Life Sciences,3 - High,Male,96,1 - Low,5,Research Director,4 - Very High,Married,19740,18625,3,Y,No,14,3- Excellent,2 - Medium,1,25,2,3 - Better,8,7,0,7,35-44,2193.3333333333335,0.32,0.875,Research Director_Research & Development
49,0,Travel_Rarely,1098,Research & Development,4,2 - College,Medical,1 - Low,Male,85,2 - Medium,5,Manager,3 - High,Married,18711,12124,2,Y,No,13,3- Excellent,3 - High,1,23,2,4 - Best,1,0,0,0,45-54,9355.5,0.043478260869565216,0.0,Manager_Research & Development
36,0,Travel_Frequently,469,Research & Development,3,3 - Bachelor,Technical Degree,3 - High,Male,46,3 - High,1,Research Scientist,2 - Medium,Married,3692,9256,1,Y,No,12,3- Excellent,3 - High,0,12,2,2- Good,11,10,0,7,35-44,307.6666666666667,0.9166666666666666,0.9090909090909091,Research Scientist_Research & Development
48,0,Travel_Rarely,969,Research & Development,2,2 - College,Technical Degree,4 - Very High,Male,76,4 - Very High,1,Laboratory Technician,2 - Medium,Single,2559,16620,5,Y,No,11,3- Excellent,3 - High,0,7,4,2- Good,1,0,0,0,45-54,1279.5,0.14285714285714285,0.0,Laboratory Technician_Research & Development
27,0,Travel_Rarely,1167,Research & Development,4,2 - College,Life Sciences,1 - Low,Male,76,3 - High,1,Research Scientist,3 - High,Divorced,2517,3208,1,Y,No,11,3- Excellent,2 - Medium,3,5,2,3 - Better,5,3,0,3,25-34,419.5,1.0,0.6,Research Scientist_Research & Development
29,0,Travel_Rarely,1329,Research & Development,7,3 - Bachelor,Life Sciences,3 - High,Male,82,3 - High,2,Healthcare Representative,4 - Very High,Divorced,6623,4204,1,Y,Yes,11,3- Excellent,2 - Medium,2,6,2,3 - Better,6,0,1,0,25-34,946.1428571428571,1.0,0.0,Healthcare Representative_Research & Development
48,0,Travel_Rarely,715,Research & Development,1,3 - Bachelor,Life Sciences,4 - Very High,Male,76,2 - Medium,5,Research Director,4 - Very High,Single,18265,8733,6,Y,No,12,3- Excellent,3 - High,0,25,3,4 - Best,1,0,0,0,45-54,9132.5,0.04,0.0,Research Director_Research & Development
29,0,Travel_Rarely,694,Research & Development,1,3 - Bachelor,Life Sciences,4 - Very High,Female,87,2 - Medium,4,Research Director,4 - Very High,Divorced,16124,3423,3,Y,No,14,3- Excellent,2 - Medium,2,9,2,2- Good,7,7,1,7,25-34,2015.5,0.7777777777777778,1.0,Research Director_Research & Development
34,0,Travel_Rarely,1320,Research & Development,20,3 - Bachelor,Technical Degree,3 - High,Female,89,4 - Very High,1,Research Scientist,3 - High,Married,2585,21643,0,Y,No,17,3- Excellent,4 - Very High,0,2,5,2- Good,1,0,0,0,25-34,1292.5,0.5,0.0,Research Scientist_Research & Development
44,0,Travel_Rarely,1099,Sales,5,3 - Bachelor,Marketing,2 - Medium,Male,88,3 - High,5,Manager,2 - Medium,Married,18213,8751,7,Y,No,11,3- Excellent,3 - High,1,26,5,3 - Better,22,9,3,10,35-44,791.8695652173913,0.8461538461538461,0.4090909090909091,Manager_Sales
33,0,Travel_Rarely,536,Sales,10,5 - Doctorate,Marketing,4 - Very High,Male,82,4 - Very High,3,Sales Executive,3 - High,Divorced,8380,21708,0,Y,Yes,14,3- Excellent,4 - Very High,2,10,3,3 - Better,9,8,0,8,25-34,838.0,0.9,0.8888888888888888,Sales Executive_Sales
19,0,Travel_Rarely,265,Research & Development,25,3 - Bachelor,Life Sciences,2 - Medium,Female,57,4 - Very High,1,Research Scientist,4 - Very High,Single,2994,21221,1,Y,Yes,12,3- Excellent,4 - Very High,0,1,2,3 - Better,1,0,0,1,18-24,1497.0,1.0,0.0,Research Scientist_Research & Development
23,0,Travel_Rarely,373,Research & Development,1,2 - College,Life Sciences,4 - Very High,Male,47,3 - High,1,Research Scientist,3 - High,Married,1223,16901,1,Y,No,22,4 - Outstanding,4 - Very High,1,1,2,3 - Better,1,0,0,1,18-24,611.5,1.0,0.0,Research Scientist_Research & Development
25,1,Travel_Frequently,599,Sales,24,1 - Below College,Life Sciences,3 - High,Male,73,1 - Low,1,Sales Representative,4 - Very High,Single,1118,8040,1,Y,Yes,14,3- Excellent,4 - Very High,0,1,4,3 - Better,1,0,1,0,25-34,559.0,1.0,0.0,Sales Representative_Sales
26,0,Travel_Rarely,583,Research & Development,4,2 - College,Life Sciences,3 - High,Male,53,3 - High,1,Research Scientist,4 - Very High,Single,2875,9973,1,Y,Yes,20,4 - Outstanding,2 - Medium,0,8,2,2- Good,8,5,2,2,25-34,319.44444444444446,1.0,0.625,Research Scientist_Research & Development
45,1,Travel_Rarely,1449,Sales,2,3 - Bachelor,Marketing,1 - Low,Female,94,1 - Low,5,Manager,2 - Medium,Single,18824,2493,2,Y,Yes,16,3- Excellent,1 - Low,0,26,2,3 - Better,24,10,1,11,45-54,752.96,0.9230769230769231,0.4166666666666667,Manager_Sales
55,0,Non-Travel,177,Research & Development,8,1 - Below College,Medical,4 - Very High,Male,37,2 - Medium,4,Healthcare Representative,2 - Medium,Divorced,13577,25592,1,Y,Yes,15,3- Excellent,4 - Very High,1,34,3,3 - Better,33,9,15,0,55-64,399.3235294117647,0.9705882352941176,0.2727272727272727,Healthcare Representative_Research & Development
21,1,Travel_Frequently,251,Research & Development,10,2 - College,Life Sciences,1 - Low,Female,45,2 - Medium,1,Laboratory Technician,3 - High,Single,2625,25308,1,Y,No,20,4 - Outstanding,3 - High,0,2,2,1- Bad,2,2,2,2,18-24,875.0,1.0,1.0,Laboratory Technician_Research & Development
46,0,Travel_Rarely,168,Sales,4,2 - College,Marketing,4 - Very High,Female,33,2 - Medium,5,Manager,2 - Medium,Married,18789,9946,2,Y,No,14,3- Excellent,3 - High,1,26,2,3 - Better,11,4,0,8,45-54,1565.75,0.4230769230769231,0.36363636363636365,Manager_Sales
34,0,Travel_Rarely,131,Sales,2,3 - Bachelor,Marketing,3 - High,Female,86,3 - High,2,Sales Executive,1 - Low,Single,4538,6039,0,Y,Yes,12,3- Excellent,4 - Very High,0,4,3,3 - Better,3,2,0,2,25-34,1134.5,0.75,0.6666666666666666,Sales Executive_Sales
51,0,Travel_Frequently,237,Sales,9,3 - Bachelor,Life Sciences,4 - Very High,Male,83,3 - High,5,Manager,2 - Medium,Divorced,19847,19196,4,Y,Yes,24,4 - Outstanding,1 - Low,1,31,5,2- Good,29,10,11,10,45-54,661.5666666666667,0.9354838709677419,0.3448275862068966,Manager_Sales
59,0,Travel_Rarely,1429,Research & Development,18,4 - Master,Medical,4 - Very High,Male,67,3 - High,3,Manufacturing Director,4 - Very High,Single,10512,20002,6,Y,No,12,3- Excellent,4 - Very High,0,25,6,2- Good,9,7,5,4,55-64,1051.2,0.36,0.7777777777777778,Manufacturing Director_Research & Development
34,0,Travel_Frequently,135,Research & Development,19,3 - Bachelor,Medical,3 - High,Female,46,3 - High,2,Laboratory Technician,2 - Medium,Divorced,4444,22534,4,Y,No,13,3- Excellent,3 - High,2,15,2,4 - Best,11,8,5,10,25-34,370.3333333333333,0.7333333333333333,0.7272727272727273,Laboratory Technician_Research & Development
28,0,Travel_Frequently,791,Research & Development,1,4 - Master,Medical,4 - Very High,Male,44,3 - High,1,Laboratory Technician,3 - High,Single,2154,6842,0,Y,Yes,11,3- Excellent,3 - High,0,5,2,2- Good,4,2,0,2,25-34,430.8,0.8,0.5,Laboratory Technician_Research & Development
44,0,Travel_Rarely,1199,Research & Development,4,2 - College,Life Sciences,3 - High,Male,92,4 - Very High,5,Manager,1 - Low,Divorced,19190,17477,1,Y,No,14,3- Excellent,4 - Very High,2,26,4,2- Good,25,9,14,13,35-44,738.0769230769231,0.9615384615384616,0.36,Manager_Research & Development
34,0,Travel_Frequently,648,Human Resources,11,3 - Bachelor,Life Sciences,3 - High,Male,56,2 - Medium,2,Human Resources,2 - Medium,Married,4490,21833,4,Y,No,11,3- Excellent,4 - Very High,2,14,5,4 - Best,10,9,1,8,25-34,408.1818181818182,0.7142857142857143,0.9,Human Resources_Human Resources
35,0,Travel_Rarely,735,Research & Development,6,1 - Below College,Life Sciences,3 - High,Male,66,3 - High,1,Research Scientist,3 - High,Married,3506,6020,0,Y,Yes,14,3- Excellent,4 - Very High,0,4,3,3 - Better,3,2,2,2,35-44,876.5,0.75,0.6666666666666666,Research Scientist_Research & Development
42,0,Travel_Rarely,603,Research & Development,7,4 - Master,Medical,2 - Medium,Female,78,4 - Very High,2,Research Scientist,2 - Medium,Married,2372,5628,6,Y,Yes,16,3- Excellent,4 - Very High,0,18,2,3 - Better,1,0,0,0,35-44,1186.0,0.05555555555555555,0.0,Research Scientist_Research & Development
43,0,Travel_Rarely,531,Sales,4,4 - Master,Marketing,4 - Very High,Female,56,2 - Medium,3,Sales Executive,4 - Very High,Single,10231,20364,3,Y,No,14,3- Excellent,4 - Very High,0,23,3,4 - Best,21,7,15,17,35-44,465.04545454545456,0.9130434782608695,0.3333333333333333,Sales Executive_Sales
36,0,Travel_Rarely,429,Research & Development,2,4 - Master,Life Sciences,3 - High,Female,53,3 - High,2,Manufacturing Director,2 - Medium,Single,5410,2323,9,Y,Yes,11,3- Excellent,4 - Very High,0,18,2,3 - Better,16,14,5,12,35-44,318.2352941176471,0.8888888888888888,0.875,Manufacturing Director_Research & Development
44,1,Travel_Rarely,621,Research & Development,15,3 - Bachelor,Medical,1 - Low,Female,73,3 - High,3,Healthcare Representative,4 - Very High,Married,7978,14075,1,Y,No,11,3- Excellent,4 - Very High,1,10,2,3 - Better,10,7,0,5,35-44,725.2727272727273,1.0,0.7,Healthcare Representative_Research & Development
28,0,Travel_Frequently,193,Research & Development,2,3 - Bachelor,Life Sciences,4 - Very High,Male,52,2 - Medium,1,Laboratory Technician,4 - Very High,Married,3867,14222,1,Y,Yes,12,3- Excellent,2 - Medium,1,2,2,3 - Better,2,2,2,2,25-34,1289.0,1.0,1.0,Laboratory Technician_Research & Development
51,0,Travel_Frequently,968,Research & Development,6,2 - College,Medical,2 - Medium,Female,40,2 - Medium,1,Laboratory Technician,3 - High,Single,2838,4257,0,Y,No,14,3- Excellent,2 - Medium,0,8,6,2- Good,7,0,7,7,45-54,354.75,0.875,0.0,Laboratory Technician_Research & Development
30,0,Non-Travel,879,Research & Development,9,2 - College,Medical,3 - High,Female,72,3 - High,2,Manufacturing Director,3 - High,Single,4695,12858,7,Y,Yes,18,3- Excellent,3 - High,0,10,3,3 - Better,8,4,1,7,25-34,521.6666666666666,0.8,0.5,Manufacturing Director_Research & Development
29,1,Travel_Rarely,806,Research & Development,7,3 - Bachelor,Technical Degree,2 - Medium,Female,39,3 - High,1,Laboratory Technician,3 - High,Divorced,3339,17285,3,Y,Yes,13,3- Excellent,1 - Low,2,10,2,3 - Better,7,7,7,7,25-34,417.375,0.7,1.0,Laboratory Technician_Research & Development
28,0,Travel_Rarely,640,Research & Development,1,3 - Bachelor,Technical Degree,4 - Very High,Male,84,3 - High,1,Research Scientist,1 - Low,Single,2080,4732,2,Y,No,11,3- Excellent,2 - Medium,0,5,2,2- Good,3,2,1,2,25-34,520.0,0.6,0.6666666666666666,Research Scientist_Research & Development
25,0,Travel_Rarely,266,Research & Development,1,3 - Bachelor,Medical,4 - Very High,Female,40,3 - High,1,Research Scientist,2 - Medium,Single,2096,18830,1,Y,No,18,3- Excellent,4 - Very High,0,2,3,2- Good,2,2,2,1,25-34,698.6666666666666,1.0,1.0,Research Scientist_Research & Development
32,0,Travel_Rarely,604,Sales,8,3 - Bachelor,Medical,3 - High,Male,56,4 - Very High,2,Sales Executive,4 - Very High,Married,6209,11693,1,Y,No,15,3- Excellent,3 - High,2,10,4,4 - Best,10,7,0,8,25-34,564.4545454545455,1.0,0.7,Sales Executive_Sales
45,0,Travel_Frequently,364,Research & Development,25,3 - Bachelor,Medical,2 - Medium,Female,83,3 - High,5,Manager,2 - Medium,Single,18061,13035,3,Y,No,22,4 - Outstanding,3 - High,0,22,4,3 - Better,0,0,0,0,45-54,18061.0,0.0,0.0,Manager_Research & Development
39,0,Travel_Rarely,412,Research & Development,13,4 - Master,Medical,3 - High,Female,94,2 - Medium,4,Manager,2 - Medium,Divorced,17123,17334,6,Y,Yes,13,3- Excellent,4 - Very High,2,21,4,3 - Better,19,9,15,2,35-44,856.15,0.9047619047619048,0.47368421052631576,Manager_Research & Development
58,0,Travel_Rarely,848,Research & Development,23,4 - Master,Life Sciences,1 - Low,Male,88,3 - High,1,Research Scientist,3 - High,Divorced,2372,26076,1,Y,No,12,3- Excellent,4 - Very High,2,2,3,3 - Better,2,2,2,2,55-64,790.6666666666666,1.0,1.0,Research Scientist_Research & Development
32,1,Travel_Rarely,1089,Research & Development,7,2 - College,Life Sciences,4 - Very High,Male,79,3 - High,2,Laboratory Technician,3 - High,Married,4883,22845,1,Y,No,18,3- Excellent,1 - Low,1,10,3,3 - Better,10,4,1,1,25-34,443.90909090909093,1.0,0.4,Laboratory Technician_Research & Development
39,1,Travel_Rarely,360,Research & Development,23,3 - Bachelor,Medical,3 - High,Male,93,3 - High,1,Research Scientist,1 - Low,Single,3904,22154,0,Y,No,13,3- Excellent,1 - Low,0,6,2,3 - Better,5,2,0,3,35-44,650.6666666666666,0.8333333333333334,0.4,Research Scientist_Research & Development
30,0,Travel_Rarely,1138,Research & Development,6,3 - Bachelor,Technical Degree,1 - Low,Female,48,2 - Medium,2,Laboratory Technician,4 - Very High,Married,4627,23631,0,Y,No,12,3- Excellent,1 - Low,1,10,6,3 - Better,9,2,6,7,25-34,462.7,0.9,0.2222222222222222,Laboratory Technician_Research & Development
36,0,Travel_Rarely,325,Research & Development,10,4 - Master,Technical Degree,4 - Very High,Female,63,3 - High,3,Healthcare Representative,3 - High,Married,7094,5747,3,Y,No,12,3- Excellent,1 - Low,0,10,0,3 - Better,7,7,1,7,35-44,886.75,0.7,1.0,Healthcare Representative_Research & Development
46,0,Travel_Rarely,991,Human Resources,1,2 - College,Life Sciences,4 - Very High,Female,44,3 - High,1,Human Resources,1 - Low,Single,3423,22957,6,Y,No,12,3- Excellent,3 - High,0,10,3,4 - Best,7,6,5,7,45-54,427.875,0.7,0.8571428571428571,Human Resources_Human Resources
28,0,Non-Travel,1476,Research & Development,1,3 - Bachelor,Life Sciences,3 - High,Female,55,1 - Low,2,Laboratory Technician,4 - Very High,Married,6674,16392,0,Y,No,11,3- Excellent,1 - Low,3,10,6,3 - Better,9,8,7,5,25-34,667.4,0.9,0.8888888888888888,Laboratory Technician_Research & Development
50,0,Travel_Rarely,1322,Research & Development,28,3 - Bachelor,Life Sciences,4 - Very High,Female,43,3 - High,4,Research Director,1 - Low,Married,16880,22422,4,Y,Yes,11,3- Excellent,2 - Medium,0,25,2,3 - Better,3,2,1,2,45-54,4220.0,0.12,0.6666666666666666,Research Director_Research & Development
40,1,Travel_Rarely,299,Sales,25,4 - Master,Marketing,4 - Very High,Male,57,2 - Medium,3,Sales Executive,2 - Medium,Single,9094,17235,2,Y,Yes,12,3- Excellent,3 - High,0,9,2,3 - Better,5,4,1,0,35-44,1515.6666666666667,0.5555555555555556,0.8,Sales Executive_Sales
52,1,Travel_Rarely,1030,Sales,5,3 - Bachelor,Life Sciences,2 - Medium,Male,64,3 - High,3,Sales Executive,2 - Medium,Single,8446,21534,9,Y,Yes,19,3- Excellent,3 - High,0,10,2,2- Good,8,7,7,7,45-54,938.4444444444445,0.8,0.875,Sales Executive_Sales
30,0,Travel_Rarely,634,Research & Development,17,4 - Master,Medical,2 - Medium,Female,95,3 - High,3,Manager,1 - Low,Married,11916,25927,1,Y,Yes,23,4 - Outstanding,4 - Very High,2,9,2,3 - Better,9,1,0,8,25-34,1191.6,1.0,0.1111111111111111,Manager_Research & Development
39,0,Travel_Rarely,524,Research & Development,18,2 - College,Life Sciences,1 - Low,Male,32,3 - High,2,Manufacturing Director,3 - High,Single,4534,13352,0,Y,No,11,3- Excellent,1 - Low,0,9,6,3 - Better,8,7,1,7,35-44,503.77777777777777,0.8888888888888888,0.875,Manufacturing Director_Research & Development
31,0,Non-Travel,587,Sales,2,4 - Master,Life Sciences,4 - Very High,Female,57,3 - High,3,Sales Executive,3 - High,Divorced,9852,8935,1,Y,Yes,19,3- Excellent,1 - Low,1,10,5,2- Good,10,8,9,6,25-34,895.6363636363636,1.0,0.8,Sales Executive_Sales
41,0,Non-Travel,256,Sales,10,2 - College,Medical,3 - High,Male,40,1 - Low,2,Sales Executive,2 - Medium,Single,6151,22074,1,Y,No,13,3- Excellent,1 - Low,0,19,4,3 - Better,19,2,11,9,35-44,307.55,1.0,0.10526315789473684,Sales Executive_Sales
31,1,Travel_Frequently,1060,Sales,1,3 - Bachelor,Life Sciences,4 - Very High,Female,54,3 - High,1,Sales Representative,2 - Medium,Single,2302,8319,1,Y,Yes,11,3- Excellent,1 - Low,0,3,2,4 - Best,3,2,2,2,25-34,575.5,1.0,0.6666666666666666,Sales Representative_Sales
44,1,Travel_Rarely,935,Research & Development,3,3 - Bachelor,Life Sciences,1 - Low,Male,89,3 - High,1,Laboratory Technician,1 - Low,Married,2362,14669,4,Y,No,12,3- Excellent,3 - High,0,10,4,4 - Best,3,2,1,2,35-44,590.5,0.3,0.6666666666666666,Laboratory Technician_Research & Development
42,0,Non-Travel,495,Research & Development,2,1 - Below College,Life Sciences,3 - High,Male,37,3 - High,4,Manager,3 - High,Married,17861,26582,0,Y,Yes,13,3- Excellent,4 - Very High,0,21,3,2- Good,20,8,2,10,35-44,850.5238095238095,0.9523809523809523,0.4,Manager_Research & Development
55,0,Travel_Rarely,282,Research & Development,2,2 - College,Medical,4 - Very High,Female,58,1 - Low,5,Manager,3 - High,Married,19187,6992,4,Y,No,14,3- Excellent,4 - Very High,1,23,5,3 - Better,19,9,9,11,55-64,959.35,0.8260869565217391,0.47368421052631576,Manager_Research & Development
56,0,Travel_Rarely,206,Human Resources,8,4 - Master,Life Sciences,4 - Very High,Male,99,3 - High,5,Manager,2 - Medium,Single,19717,4022,6,Y,No,14,3- Excellent,1 - Low,0,36,4,3 - Better,7,3,7,7,55-64,2464.625,0.19444444444444445,0.42857142857142855,Manager_Human Resources
40,0,Non-Travel,458,Research & Development,16,2 - College,Life Sciences,3 - High,Male,74,3 - High,1,Research Scientist,3 - High,Divorced,3544,8532,9,Y,No,16,3- Excellent,2 - Medium,1,6,0,3 - Better,4,2,0,0,35-44,708.8,0.6666666666666666,0.5,Research Scientist_Research & Development
34,0,Travel_Rarely,943,Research & Development,9,3 - Bachelor,Life Sciences,4 - Very High,Male,86,3 - High,3,Healthcare Representative,4 - Very High,Divorced,8500,5494,0,Y,No,11,3- Excellent,4 - Very High,1,10,0,2- Good,9,7,1,6,25-34,850.0,0.9,0.7777777777777778,Healthcare Representative_Research & Development
40,0,Travel_Rarely,523,Research & Development,2,3 - Bachelor,Life Sciences,3 - High,Male,98,3 - High,2,Research Scientist,4 - Very High,Single,4661,22455,1,Y,No,13,3- Excellent,3 - High,0,9,4,3 - Better,9,8,8,8,35-44,466.1,1.0,0.8888888888888888,Research Scientist_Research & Development
41,0,Travel_Frequently,1018,Sales,1,3 - Bachelor,Marketing,3 - High,Female,66,3 - High,2,Sales Executive,1 - Low,Divorced,4103,4297,0,Y,No,17,3- Excellent,4 - Very High,1,10,2,3 - Better,9,3,1,7,35-44,410.3,0.9,0.3333333333333333,Sales Executive_Sales
35,0,Travel_Frequently,482,Research & Development,4,4 - Master,Life Sciences,3 - High,Male,87,3 - High,2,Research Scientist,3 - High,Single,4249,2690,1,Y,Yes,11,3- Excellent,2 - Medium,0,9,3,3 - Better,9,6,1,1,35-44,424.9,1.0,0.6666666666666666,Research Scientist_Research & Development
51,0,Travel_Rarely,770,Human Resources,5,3 - Bachelor,Life Sciences,3 - High,Male,84,3 - High,4,Manager,2 - Medium,Divorced,14026,17588,1,Y,Yes,11,3- Excellent,2 - Medium,1,33,2,3 - Better,33,9,0,10,45-54,412.52941176470586,1.0,0.2727272727272727,Manager_Human Resources
38,0,Travel_Rarely,1009,Sales,2,2 - College,Life Sciences,2 - Medium,Female,31,3 - High,2,Sales Executive,1 - Low,Divorced,6893,19461,3,Y,No,15,3- Excellent,4 - Very High,1,11,3,3 - Better,7,7,1,7,35-44,861.625,0.6363636363636364,1.0,Sales Executive_Sales
34,0,Travel_Rarely,507,Sales,15,2 - College,Medical,3 - High,Female,66,3 - High,2,Sales Executive,1 - Low,Single,6125,23553,1,Y,No,12,3- Excellent,4 - Very High,0,10,6,4 - Best,10,8,9,6,25-34,556.8181818181819,1.0,0.8,Sales Executive_Sales
25,0,Travel_Rarely,882,Research & Development,19,1 - Below College,Medical,4 - Very High,Male,67,3 - High,1,Laboratory Technician,4 - Very High,Married,3669,9075,3,Y,No,11,3- Excellent,3 - High,3,7,6,2- Good,3,2,1,2,25-34,917.25,0.42857142857142855,0.6666666666666666,Laboratory Technician_Research & Development
58,1,Travel_Rarely,601,Research & Development,7,4 - Master,Medical,3 - High,Female,53,2 - Medium,3,Manufacturing Director,1 - Low,Married,10008,12023,7,Y,Yes,14,3- Excellent,4 - Very High,0,31,0,2- Good,10,9,5,9,55-64,909.8181818181819,0.3225806451612903,0.9,Manufacturing Director_Research & Development
40,0,Travel_Rarely,329,Research & Development,1,4 - Master,Life Sciences,2 - Medium,Male,88,3 - High,1,Laboratory Technician,2 - Medium,Married,2387,6762,3,Y,No,22,4 - Outstanding,3 - High,1,7,3,3 - Better,4,2,0,3,35-44,477.4,0.5714285714285714,0.5,Laboratory Technician_Research & Development
36,0,Travel_Frequently,607,Sales,7,3 - Bachelor,Marketing,1 - Low,Female,83,4 - Very High,2,Sales Executive,1 - Low,Married,4639,2261,2,Y,No,16,3- Excellent,4 - Very High,1,17,2,2- Good,15,7,6,13,35-44,289.9375,0.8823529411764706,0.4666666666666667,Sales Executive_Sales
48,0,Travel_Rarely,855,Research & Development,4,3 - Bachelor,Life Sciences,4 - Very High,Male,54,3 - High,3,Manufacturing Director,4 - Very High,Single,7898,18706,1,Y,No,11,3- Excellent,3 - High,0,11,2,3 - Better,10,9,0,8,45-54,718.0,0.9090909090909091,0.9,Manufacturing Director_Research & Development
